765,566,254,43,-220|-37,-148|24
766,565,1,46,-256|-37,-317|133
767,7,566,58,-166|156,-220|-37
768,6,254,37,-194|141,-148|24
769,669,670,80,850|-531,974|-512
770,670,671,32,974|-512,998|-413
771,671,672,50,998|-413,960|-323
772,672,673,89,960|-323,848|-279
773,673,674,13,848|-279,738|-298
774,674,675,81,738|-298,691|-358
775,675,676,43,691|-358,691|-424
776,676,668,96,691|-424,754|-490
777,668,669,45,754|-490,850|-531
778,669,677,16,850|-531,878|-416
779,677,678,29,878|-416,850|-339
780,678,679,77,850|-339,763|-397
781,679,677,81,763|-397,878|-416
782,623,676,16,274|-675,691|-424
783,624,676,69,485|-679,691|-424
784,625,668,49,758|-691,754|-490
785,626,669,67,1081|-710,850|-531
786,627,670,10,1357|-718,974|-512
787,349,674,1,730|-147,738|-298
788,676,625,42,691|-424,758|-691
789,610,675,78,204|-355,691|-358
790,675,611,22,691|-358,191|-287
791,611,623,99,191|-287,274|-675
792,623,607,1,274|-675,86|-425
793,607,622,87,86|-425,101|-691
794,622,608,1,101|-691,-85|-456
795,608,621,99,-85|-456,-71|-668
796,621,614,1,-71|-668,-130|-527
797,614,620,99,-130|-527,-247|-595
798,620,612,1,-247|-595,-274|-481
799,612,619,99,-274|-481,-370|-522
800,619,602,1,-370|-522,-292|-422
801,602,303,97,-292|-422,31|-137
802,303,603,1,31|-137,33|-271
803,603,600,1,33|-271,-256|-372
804,590,645,80,-290|498,-373|597
805,645,591,56,-373|597,-1|599
806,591,646,75,-1|599,-158|731
807,646,583,92,-158|731,-209|505
808,583,647,88,-209|505,153|747
809,647,595,93,153|747,156|582
810,595,648,79,156|582,390|764
811,648,592,32,390|764,79|606
812,592,646,65,79|606,-158|731
813,646,15,81,-158|731,-40|135
814,594,649,98,169|515,632|747
815,649,595,49,632|747,156|582
816,595,650,85,156|582,874|769
817,13,654,19,-72|152,1858|758
818,646,686,45,-158|731,186|994
819,686,685,13,186|994,408|1076
820,685,684,14,408|1076,803|1160
821,681,684,24,666|981,803|1160
822,650,680,68,874|769,846|991
823,680,684,14,846|991,803|1160
824,682,684,24,1051|992,803|1160
825,683,684,66,1191|1089,803|1160
826,651,682,21,1186|731,1051|992
827,682,680,52,1051|992,846|991
828,680,681,25,846|991,666|981
829,681,685,41,666|981,408|1076
830,685,649,33,408|1076,632|747
831,649,681,34,632|747,666|981
832,681,650,15,666|981,874|769
833,650,682,45,874|769,1051|992
834,682,652,23,1051|992,1396|769
835,652,683,47,1396|769,1191|1089
836,683,682,67,1191|1089,1051|992
837,682,685,37,1051|992,408|1076
838,685,648,87,408|1076,390|764
839,648,681,10,390|764,666|981
840,654,683,8,1858|758,1191|1089
841,683,653,1,1191|1089,1643|747
842,653,684,59,1643|747,803|1160
843,684,687,50,803|1160,1579|1161
844,656,687,27,2262|747,1579|1161
845,687,654,79,1579|1161,1858|758
846,654,96,91,1858|758,1520|120
847,96,653,74,1520|120,1643|747
848,653,94,16,1643|747,1456|125
849,94,658,8,1456|125,2660|753
850,658,116,65,2660|753,1918|121
851,116,650,34,1918|121,874|769
852,650,78,50,874|769,1181|132
853,78,651,3,1181|132,1186|731
854,651,92,30,1186|731,1409|130
855,92,652,12,1409|130,1396|769
856,652,72,5,1396|769,1058|124
857,72,649,75,1058|124,632|747
858,649,61,2,632|747,878|130
859,61,648,47,878|130,390|764
860,648,87,16,390|764,1335|126
861,87,655,49,1335|126,2116|758
862,243,617,1,-325|-132,-513|-360
863,617,300,1,-513|-360,-92|-135
864,300,618,1,-92|-135,-447|-475
865,618,244,1,-447|-475,-305|-160
866,244,619,1,-305|-160,-370|-522
867,619,245,3,-370|-522,-274|-132
868,245,603,52,-274|-132,33|-271
869,603,319,58,33|-271,141|-139
870,319,599,1,141|-139,-174|-365
871,248,599,1,-201|-134,-174|-365
872,599,249,95,-174|-365,-184|-149
873,249,604,63,-184|-149,114|-264
874,604,250,82,114|-264,-166|-135
875,250,566,63,-166|-135,-220|-37
876,672,627,63,960|-323,1357|-718
877,628,671,35,1538|-710,998|-413
878,627,677,88,1357|-718,878|-416
879,629,672,65,1703|-706,960|-323
880,350,673,76,752|-171,848|-279
881,673,348,71,848|-279,657|-145
882,348,675,1,657|-145,691|-358
883,347,675,1,626|-177,691|-358
884,346,673,52,606|-145,848|-279
885,696,697,17,1647|-285,1570|-261
886,696,701,39,1647|-285,1488|-268
887,701,696,5,1488|-268,1647|-285
888,698,697,82,1659|-352,1570|-261
889,699,696,31,1542|-422,1647|-285
890,696,702,72,1647|-285,1470|-377
891,696,702,18,1647|-285,1470|-377
892,698,696,25,1659|-352,1647|-285
893,700,696,47,1614|-424,1647|-285
894,698,701,16,1659|-352,1488|-268
895,697,700,66,1570|-261,1614|-424
896,697,701,78,1570|-261,1488|-268
897,699,697,67,1542|-422,1570|-261
898,702,697,52,1470|-377,1570|-261
899,700,701,23,1614|-424,1488|-268
900,699,698,38,1542|-422,1659|-352
901,702,698,36,1470|-377,1659|-352
902,700,698,81,1614|-424,1659|-352
903,701,699,11,1488|-268,1542|-422
904,702,700,81,1470|-377,1614|-424
905,702,699,83,1470|-377,1542|-422
906,699,700,43,1542|-422,1614|-424
907,701,702,84,1488|-268,1470|-377
908,11,616,10,-221|27,-547|-203
909,3,587,5,-268|137,-164|342
910,6,586,3,-194|141,-237|344
911,7,587,1,-166|156,-164|342
912,8,598,80,-147|136,124|444
913,12,588,1,-89|131,-120|414
914,13,597,94,-72|152,51|445
915,15,686,1,-40|135,186|994
916,20,646,65,33|139,-158|731
917,21,686,1,54|159,186|994
918,22,648,1,80|134,390|764
919,24,644,85,139|129,-518|446
920,25,650,15,163|150,874|769
921,27,681,1,188|133,666|981
922,30,686,49,262|137,186|994
923,686,648,35,186|994,390|764
924,648,680,65,390|764,846|991
925,373,702,21,1197|-154,1470|-377
926,382,701,1,1358|-155,1488|-268
927,701,380,99,1488|-268,1306|-155
928,389,697,1,1465|-158,1570|-261
929,697,454,19,1570|-261,1531|-154
930,454,696,1,1531|-154,1647|-285
931,696,455,28,1647|-285,1572|-182
932,455,701,22,1572|-182,1488|-268
933,701,387,41,1488|-268,1430|-157
934,465,698,1,1765|-157,1659|-352
935,481,700,74,1998|-161,1614|-424
936,628,699,20,1538|-710,1542|-422
937,629,700,82,1703|-706,1614|-424
938,702,627,83,1470|-377,1357|-718
939,626,702,6,1081|-710,1470|-377
940,630,698,21,1984|-706,1659|-352
941,631,465,96,2291|-718,1765|-157
942,632,482,99,2560|-714,2050|-161
943,623,694,1,274|-675,261|-1272
944,694,693,1,261|-1272,530|-1579
945,693,692,5,530|-1579,895|-1199
946,692,688,10,895|-1199,1671|-1287
947,688,695,5,1671|-1287,1794|-1049
948,695,689,20,1794|-1049,2082|-1298
949,689,690,20,2082|-1298,2689|-1229
950,690,691,70,2689|-1229,3269|-1199
952,624,694,1,485|-679,261|-1272
953,625,694,1,758|-691,261|-1272
954,626,694,11,1081|-710,261|-1272
955,627,692,44,1357|-718,895|-1199
956,625,693,1,758|-691,530|-1579
957,626,693,5,1081|-710,530|-1579
958,628,688,5,1538|-710,1671|-1287
959,629,695,5,1703|-706,1794|-1049
960,630,695,43,1984|-706,1794|-1049
961,472,695,5,1904|-183,1794|-1049
962,480,689,1,2018|-199,2082|-1298
963,482,690,91,2050|-161,2689|-1229
964,12,300,85,-89|131,-92|-135
965,13,301,50,-72|152,-40|-135
966,15,297,26,-40|135,-63|-158
967,20,305,97,33|139,66|-138
968,305,21,29,66|-138,54|159
969,21,304,86,54|159,51|-151
970,304,22,80,51|-151,80|134
971,22,303,39,80|134,31|-137
972,11,566,28,-221|27,-220|-37
973,254,567,55,-148|24,-143|-31
974,567,255,95,-143|-31,-112|24
975,255,568,83,-112|24,-107|-31
976,704,703,62,2610|461,2500|442
977,703,705,29,2500|442,2454|381
978,708,704,42,2723|417,2610|461
979,710,706,40,2640|324,2613|401
980,706,707,47,2613|401,2525|343
981,705,709,12,2454|381,2454|316
982,707,710,31,2525|343,2640|324
983,711,708,2,2761|327,2723|417
984,709,712,41,2454|316,2517|250
985,714,710,68,2613|209,2640|324
986,713,711,14,2736|228,2761|327
987,712,714,83,2517|250,2613|209
988,714,713,79,2613|209,2736|228
989,140,709,93,2328|122,2454|316
990,141,709,19,2363|156,2454|316
991,133,703,11,2205|114,2500|442
992,134,705,48,2213|163,2454|381
993,135,712,34,2254|118,2517|250
994,152,709,2,2562|124,2454|316
995,146,714,52,2488|120,2613|209
996,145,709,89,2461|148,2454|316
997,144,709,49,2439|116,2454|316
998,717,715,79,3084|466,2974|447
999,715,716,65,2974|447,2928|387
1000,718,719,73,3087|406,2999|348
1001,716,721,9,2928|387,2928|321
1002,722,717,85,3196|423,3084|466
1003,720,718,73,3114|329,3087|406
1004,719,720,75,2999|348,3114|329
1005,726,720,64,3087|214,3114|329
1006,721,723,14,2928|321,2991|255
1007,724,722,40,3235|332,3196|423
1008,725,724,58,3210|233,3235|332
1009,723,726,32,2991|255,3087|214
1010,726,725,57,3087|214,3210|233
1012,707,716,41,2525|343,2928|387
1013,710,721,96,2640|324,2928|321
1014,156,714,10,2667|114,2613|209
1015,158,713,17,2731|159,2736|228
1016,158,710,45,2731|159,2640|324
1017,159,704,39,2716|118,2610|461
1018,164,713,2,2790|122,2736|228
1019,165,711,69,2806|156,2761|327
1020,166,708,49,2837|117,2723|417
1021,169,710,5,2896|112,2640|324
1022,170,706,11,2961|165,2613|401
1023,171,704,47,2945|116,2610|461
1024,146,703,61,2488|120,2500|442
1025,153,705,83,2593|147,2454|381
1026,154,714,2,2609|119,2613|209
1027,156,713,5,2667|114,2736|228
1028,158,714,3,2731|159,2613|209
1029,37,587,7,367|127,-164|342
1030,38,598,1,394|171,124|444
1031,39,597,1,416|131,51|445
1032,44,597,1,490|135,51|445
1033,45,598,1,514|173,124|444
1034,46,598,1,537|130,124|444
1035,48,647,94,601|128,153|747
1036,49,649,89,603|163,632|747
1037,50,647,82,650|132,153|747
1038,319,604,1,141|-139,114|-264
1039,320,611,1,193|-139,191|-287
1040,316,675,7,164|-152,691|-358
1041,304,604,1,51|-151,114|-264
1042,0,251,95,-340|87,-433|-92
1043,0,564,3,-340|87,-530|-80
1044,0,565,5,-340|87,-256|-37
1045,240,2,90,-338|-84,-294|150
1046,241,1,34,-262|-83,-317|133
1047,3,240,90,-268|137,-338|-84
1048,4,6,17,-258|87,-194|141
1049,4,8,1,-258|87,-147|136
1050,8,588,1,-147|136,-120|414
1051,8,597,81,-147|136,51|445
1052,8,644,16,-147|136,-518|446
1053,8,643,19,-147|136,-523|312
1054,729,727,47,2909|-274,2799|-293
1055,727,728,10,2799|-293,2753|-353
1056,730,731,99,2912|-334,2824|-392
1057,728,733,72,2753|-353,2753|-419
1058,734,729,89,3022|-318,2909|-274
1059,732,730,59,2939|-411,2912|-334
1060,731,732,99,2824|-392,2939|-411
1061,738,732,37,2912|-526,2939|-411
1062,733,736,29,2753|-419,2816|-485
1063,735,734,47,3060|-408,3022|-318
1064,737,735,19,3035|-507,3060|-408
1065,736,738,49,2816|-485,2912|-526
1066,738,737,35,2912|-526,3035|-507
1067,405,733,1,2588|-169,2753|-419
1068,406,728,3,2602|-221,2753|-353
1069,407,727,1,2623|-170,2799|-293
1070,411,733,54,2697|-170,2753|-419
1071,409,728,13,2732|-210,2753|-353
1072,412,727,1,2748|-170,2799|-293
1073,415,733,72,2821|-172,2753|-419
1074,416,728,51,2873|-204,2753|-353
1075,417,727,6,2856|-173,2799|-293
1076,423,727,24,2930|-174,2799|-293
1077,422,729,1,2957|-209,2909|-274
1078,428,734,1,2982|-174,3022|-318
1079,720,658,72,3114|329,2660|753
1080,719,659,31,2999|348,2907|731
1081,181,726,8,3124|110,3087|214
1082,182,720,59,3157|161,3114|329
1083,183,723,83,3173|114,2991|255
1084,188,725,78,3247|118,3210|233
1085,189,724,49,3300|170,3235|332
1086,190,722,94,3294|113,3196|423
1087,188,440,75,3247|118,3229|-81
1129,0,6,1,-340|87,-194|141
1130,4,11,4,-258|87,-221|27
1131,5,567,64,-223|84,-143|-31
1132,5,247,26,-223|84,-145|-85
1133,5,10,60,-223|84,-257|27
1134,9,569,5,-146|85,-27|24
1135,9,581,48,-146|85,-35|-29
1136,9,566,99,-146|85,-220|-37
1137,9,596,1,-146|85,-19|490
1138,4,251,83,-258|87,-433|-92
1139,320,322,7,193|-139,284|-157
1140,322,325,5,284|-157,397|-156
1141,241,248,3,-262|-83,-201|-134
1142,242,300,22,-214|-85,-92|-135
1143,242,567,42,-214|-85,-143|-31
1144,295,569,2,-105|-87,-27|24
1145,569,582,89,-27|24,18|-32
1146,570,581,91,9|24,-35|-29
1147,322,611,1,284|-157,191|-287
1148,325,610,1,397|-156,204|-355
1149,326,676,1,426|-142,691|-424
1150,169,723,34,2896|112,2991|255
1151,170,721,68,2961|165,2928|321
1152,697,699,37,1570|-261,1542|-422
1153,699,701,27,1542|-422,1488|-268
1154,464,696,1,1798|-174,1647|-285
1156,464,472,3,1798|-174,1904|-183
1157,466,471,55,1816|-157,1889|-159
1158,473,481,5,1924|-160,1998|-161
1159,472,480,1,1904|-183,2018|-199
1160,482,485,10,2050|-161,2123|-163
1161,480,486,12,2018|-199,2151|-202
1162,487,492,14,2158|-164,2232|-164
1163,486,493,12,2151|-202,2261|-209
1164,494,499,84,2284|-164,2356|-166
1165,493,500,1,2261|-209,2371|-202
1166,501,402,3,2391|-167,2463|-167
1167,500,403,2,2371|-202,2485|-194
1168,404,405,10,2515|-167,2588|-169
1169,403,406,5,2485|-194,2602|-221
1170,407,411,15,2623|-170,2697|-170
1171,406,409,2,2602|-221,2732|-210
1172,412,415,15,2748|-170,2821|-172
1173,409,416,3,2732|-210,2873|-204
1174,417,423,10,2856|-173,2930|-174
1175,416,422,2,2873|-204,2957|-209
1176,428,429,5,2982|-174,3055|-176
1177,422,430,5,2957|-209,3089|-223
1178,435,436,5,3090|-177,3164|-177
1179,430,437,90,3089|-223,3212|-217
1180,438,443,10,3216|-177,3288|-179
1181,437,444,10,3212|-217,3305|-216
1182,445,508,10,3323|-180,3393|-180
1183,444,509,55,3305|-216,3416|-219
1184,510,513,10,3445|-180,3517|-182
1185,509,514,10,3416|-219,3539|-224
1186,515,522,10,3552|-183,3622|-180
1187,514,523,10,3539|-224,3654|-229
1188,524,527,3,3674|-180,3746|-182
1189,523,528,22,3654|-229,3774|-250
1190,529,536,5,3781|-183,3851|-182
1191,528,537,5,3774|-250,3879|-244
1192,538,541,5,3903|-182,3976|-184
1193,537,542,5,3879|-244,3980|-242
1194,543,550,5,4011|-185,4083|-180
1195,542,551,5,3980|-242,4120|-229
1196,551,556,5,4120|-229,4227|-246
1197,552,555,5,4134|-180,4207|-182
1198,25,589,80,163|150,-132|481
1199,31,589,66,291|176,-132|481
1200,34,586,93,309|132,-237|344
1201,691,631,7,3269|-1199,2291|-718
1202,630,690,8,1984|-706,2689|-1229
1203,633,691,27,2840|-718,3269|-1199
1204,634,694,14,3159|-706,261|-1272
1205,635,693,5,3439|-675,530|-1579
1206,636,691,93,3660|-645,3269|-1199
1207,638,690,43,3875|-618,2689|-1229
1208,637,689,75,4123|-655,2082|-1298
1209,639,691,17,4322|-612,3269|-1199
1210,640,694,59,4568|-881,261|-1272
1212,642,692,99,4789|-660,895|-1199
1213,640,695,73,4568|-881,1794|-1049
1215,622,692,36,101|-691,895|-1199
1216,622,695,48,101|-691,1794|-1049
1217,622,688,68,101|-691,1671|-1287
1218,758,752,76,1628|334,1730|381
1219,752,753,89,1730|381,1708|530
1220,753,754,80,1708|530,1663|546
1221,754,745,59,1663|546,1636|433
1222,745,752,54,1636|433,1730|381
1223,752,756,20,1730|381,1513|406
1224,756,757,65,1513|406,1508|352
1225,757,751,64,1508|352,1428|339
1226,751,744,83,1428|339,1450|369
1227,744,743,18,1450|369,1398|374
1228,743,750,2,1398|374,1349|371
1229,750,742,23,1349|371,1345|443
1230,742,749,89,1345|443,1310|436
1231,749,748,75,1310|436,1305|574
1232,748,741,5,1305|574,1370|545
1233,741,747,65,1370|545,1440|622
1234,747,740,28,1440|622,1480|549
1235,740,739,87,1480|549,1506|482
1236,739,756,37,1506|482,1513|406
1237,756,746,91,1513|406,1552|602
1238,746,747,69,1552|602,1440|622
1239,747,755,32,1440|622,1586|517
1240,755,758,66,1586|517,1628|334
1241,758,741,56,1628|334,1370|545
1242,741,757,52,1370|545,1508|352
1243,757,754,76,1508|352,1663|546
1244,754,746,8,1663|546,1552|602
1245,746,752,33,1552|602,1730|381
1246,752,739,43,1730|381,1506|482
1247,739,741,5,1506|482,1370|545
1248,741,742,58,1370|545,1345|443
1249,742,744,5,1345|443,1450|369
1250,744,756,78,1450|369,1513|406
1251,756,748,33,1513|406,1305|574
1252,748,747,6,1305|574,1440|622
1253,747,758,52,1440|622,1628|334
1254,758,757,32,1628|334,1508|352
1255,757,745,2,1508|352,1636|433
1256,745,753,77,1636|433,1708|530
1257,753,758,32,1708|530,1628|334
1258,758,742,28,1628|334,1345|443
1259,742,740,43,1345|443,1480|549
1260,740,744,13,1480|549,1450|369
1261,744,747,16,1450|369,1440|622
1262,747,743,17,1440|622,1398|374
1263,743,741,73,1398|374,1370|545
1264,741,750,23,1370|545,1349|371
1265,750,748,51,1349|371,1305|574
1266,748,740,91,1305|574,1480|549
1267,740,755,36,1480|549,1586|517
1268,755,754,80,1586|517,1663|546
1269,754,758,92,1663|546,1628|334
1270,758,756,72,1628|334,1513|406
1271,756,755,15,1513|406,1586|517
1272,755,746,88,1586|517,1552|602
1273,746,740,46,1552|602,1480|549
1274,740,741,7,1480|549,1370|545
1275,741,749,81,1370|545,1310|436
1276,749,750,32,1310|436,1349|371
1277,750,751,6,1349|371,1428|339
1278,751,758,53,1428|339,1628|334
1279,758,744,36,1628|334,1450|369
1280,744,739,67,1450|369,1506|482
1281,766,759,59,579|435,574|574
1282,759,760,35,574|574,640|544
1283,769,759,22,782|406,574|574
1284,759,761,79,574|574,710|621
1285,773,759,48,619|371,574|574
1286,759,762,69,574|574,749|548
1287,760,761,65,640|544,710|621
1288,778,760,69,897|333,640|544
1289,760,776,72,640|544,777|351
1290,763,760,27,775|481,640|544
1291,760,764,6,640|544,614|442
1292,771,760,42,668|373,640|544
1293,760,773,52,640|544,619|371
1294,762,760,57,749|548,640|544
1295,760,766,85,640|544,579|435
1296,761,771,17,710|621,668|373
1297,761,762,42,710|621,749|548
1298,765,761,15,822|602,710|621
1299,761,768,66,710|621,855|516
1300,761,778,78,710|621,897|333
1301,764,762,25,614|442,749|548
1302,772,761,76,719|368,710|621
1303,762,763,78,749|548,775|481
1304,762,772,52,749|548,719|368
1305,762,768,81,749|548,855|516
1306,765,762,2,822|602,749|548
1307,773,764,98,619|371,614|442
1308,764,766,8,614|442,579|435
1309,763,769,46,775|481,782|406
1310,769,765,18,782|406,822|602
1311,776,770,73,777|351,932|546
1312,770,765,97,932|546,822|602
1313,765,774,61,822|602,999|380
1314,774,763,47,999|380,775|481
1315,764,772,11,614|442,719|368
1316,778,764,40,897|333,614|442
1317,769,768,37,782|406,855|516
1318,768,765,93,855|516,822|602
1319,766,773,97,579|435,619|371
1320,772,763,32,719|368,775|481
1321,770,767,58,932|546,906|432
1322,767,774,51,906|432,999|380
1323,774,769,29,999|380,782|406
1324,769,776,59,782|406,777|351
1325,768,778,42,855|516,897|333
1326,772,769,23,719|368,782|406
1327,776,767,42,777|351,906|432
1328,767,775,7,906|432,977|529
1329,768,770,42,855|516,932|546
1330,778,769,5,897|333,782|406
1331,775,770,73,977|529,932|546
1332,775,778,70,977|529,897|333
1333,770,778,2,932|546,897|333
1334,778,774,73,897|333,999|380
1335,774,775,84,999|380,977|529
1336,772,771,6,719|368,668|373
1337,771,773,81,668|373,619|371
1338,773,777,98,619|371,697|338
1339,777,772,44,697|338,719|368
1340,778,772,82,897|333,719|368
1341,776,777,22,777|351,697|338
1342,778,776,84,897|333,777|351
1343,777,778,49,697|338,897|333
1344,37,773,1,367|127,619|371
1345,38,773,20,394|171,619|371
1346,39,773,1,416|131,619|371
1347,44,777,1,490|135,697|338
1348,45,777,1,514|173,697|338
1349,46,777,1,537|130,697|338
1350,48,776,1,601|128,777|351
1351,49,776,1,603|163,777|351
1352,50,776,1,650|132,777|351
1353,51,776,17,724|136,777|351
1354,55,776,68,753|155,777|351
1355,776,774,52,777|351,999|380
1356,776,759,46,777|351,574|574
1357,56,776,34,771|131,777|351
1358,58,774,1,829|126,999|380
1359,60,774,1,836|161,999|380
1360,61,774,1,878|130,999|380
1361,774,772,29,999|380,719|368
1362,774,771,91,999|380,668|373
1363,765,650,29,822|602,874|769
1364,770,651,63,932|546,1186|731
1365,761,681,76,710|621,666|981
1366,775,682,72,977|529,1051|992
1367,759,685,22,574|574,408|1076
1368,775,749,24,977|529,1310|436
1369,774,750,3,999|380,1349|371
1370,594,766,46,169|515,579|435
1371,598,773,1,124|444,619|371
1372,595,759,79,156|582,574|574
1374,15,20,5,-40|135,33|139
1375,13,21,5,-72|152,54|159
1377,22,24,43,80|134,139|129
1378,21,25,60,54|159,163|150
1379,25,31,5,163|150,291|176
1381,27,30,3,188|133,262|137
1383,31,38,12,291|176,394|171
1384,38,45,12,394|171,514|173
1385,45,49,8,514|173,603|163
1386,49,55,1,603|163,753|155
1387,34,37,9,309|132,367|127
1389,39,44,9,416|131,490|135
1391,46,48,8,537|130,601|128
1393,50,51,2,650|132,724|136
1395,56,58,22,771|131,829|126
1396,55,60,52,753|155,836|161
1397,60,69,1,836|161,979|158
1398,69,73,6,979|158,1088|150
1399,73,79,3,1088|150,1207|147
1401,61,68,4,878|130,952|134
1403,70,72,6,999|129,1058|124
1405,75,78,5,1107|128,1181|132
1407,82,85,4,1228|127,1286|122
1409,87,92,10,1335|126,1409|130
1411,94,96,6,1456|125,1520|120
1413,98,99,7,1569|124,1643|128
1415,104,107,4,1690|123,1748|118
1417,109,112,2,1797|122,1871|126
1419,116,121,1,1918|121,1977|116
1421,123,127,8,2026|120,2100|124
1423,130,133,4,2147|119,2205|114
1425,79,86,13,1207|147,1310|160
1426,86,93,9,1310|160,1432|155
1427,93,97,4,1432|155,1562|148
1428,97,103,18,1562|148,1678|161
1429,103,108,7,1678|161,1771|147
1430,108,113,6,1771|147,1897|155
1431,113,122,3,1897|155,2001|144
1432,122,128,2,2001|144,2126|149
1433,128,134,5,2126|149,2213|163
1436,142,144,6,2375|117,2439|116
1438,146,152,5,2488|120,2562|124
1440,154,156,6,2609|119,2667|114
1442,159,164,9,2716|118,2790|122
1444,166,169,12,2837|117,2896|112
1446,171,176,16,2945|116,3019|120
1448,178,181,7,3066|115,3124|110
1450,183,188,7,3173|114,3247|118
1452,134,141,9,2213|163,2363|156
1453,141,145,7,2363|156,2461|148
1454,145,153,12,2461|148,2593|147
1455,153,158,5,2593|147,2731|159
1456,158,165,8,2731|159,2806|156
1457,165,170,8,2806|156,2961|165
1458,170,177,6,2961|165,3037|164
1459,177,182,9,3037|164,3157|161
1460,182,189,4,3157|161,3300|170
1461,189,193,9,3300|170,3378|153
1462,193,199,8,3378|153,3509|148
1463,199,204,5,3509|148,3608|163
1464,204,213,9,3608|163,3717|183
1465,213,217,3,3717|183,3829|152
1466,217,223,6,3829|152,3949|146
1467,223,228,3,3949|146,4061|158
1468,228,237,18,4061|158,4179|149
1469,190,192,6,3294|113,3351|105
1471,194,195,8,3400|109,3474|113
1473,200,203,9,3521|108,3579|103
1475,207,212,2,3628|107,3702|111
1477,214,216,1,3749|106,3800|98
1479,218,219,11,3849|102,3923|106
1481,224,227,7,3970|101,4028|96
1483,231,236,4,4077|100,4151|104
1485,238,246,8,4198|99,4422|-30
1486,237,246,18,4179|149,4422|-30
1487,557,559,9,4242|-183,4411|-108
1488,556,559,6,4227|-246,4411|-108
1489,571,256,17,90|-31,81|22
1490,256,572,6,81|22,126|-31
1491,572,257,6,126|-31,117|22
1492,32,573,48,199|23,211|-49
1493,573,33,28,211|-49,235|23
1494,33,574,16,235|23,247|-49
1495,32,574,47,199|23,247|-49
1496,257,571,25,117|22,90|-31
1497,258,575,78,310|19,324|-43
1498,575,259,36,324|-43,346|19
1499,259,576,22,346|19,360|-43
1500,576,258,74,360|-43,310|19
1501,577,41,37,439|-50,427|21
1502,41,578,92,427|21,475|-50
1503,578,43,54,475|-50,463|21
1504,43,577,62,463|21,439|-50
1505,260,579,24,542|17,552|-44
1506,579,261,60,552|-44,578|17
1507,261,580,11,578|17,588|-44
1508,580,260,73,588|-44,542|17
1509,63,337,81,661|23,671|-48
1510,337,64,7,671|-48,697|23
1511,64,341,65,697|23,707|-48
1512,341,63,94,707|-48,661|23
1513,262,343,62,775|18,786|-54
1514,343,263,39,786|-54,811|18
1515,263,344,78,811|18,827|-55
1516,344,262,57,827|-55,775|18
1517,354,67,90,904|-51,925|21
1518,67,358,8,925|21,940|-51
1519,358,66,10,940|-51,889|21
1520,66,354,7,889|21,904|-51
1521,264,363,79,1002|18,1019|-58
1522,363,265,97,1019|-58,1038|18
1523,265,364,76,1038|18,1061|-59
1524,364,264,94,1061|-59,1002|18
1525,80,369,60,1118|19,1138|-56
1526,369,81,62,1138|-56,1154|19
1527,81,371,5,1154|19,1174|-56
1528,371,80,27,1174|-56,1118|19
1529,266,376,68,1229|19,1253|-62
1530,376,267,36,1253|-62,1265|19
1531,267,377,50,1265|19,1294|-62
1532,377,266,59,1294|-62,1229|19
1533,89,384,23,1346|17,1372|-59
1534,91,384,96,1382|17,1372|-59
1535,89,386,36,1346|17,1408|-59
1536,386,91,24,1408|-59,1382|17
1537,268,391,55,1463|12,1487|-65
1538,391,269,10,1487|-65,1499|12
1539,269,448,22,1499|12,1519|-60
1540,448,268,26,1519|-60,1463|12
1541,114,451,8,1580|15,1597|-57
1542,451,115,24,1597|-57,1616|15
1543,115,452,47,1616|15,1633|-57
1544,452,114,40,1633|-57,1580|15
1545,270,461,8,1688|7,1712|-63
1546,271,462,88,1724|7,1753|-64
1547,462,270,93,1753|-64,1688|7
1548,461,271,78,1712|-63,1724|7
1549,118,468,81,1808|13,1830|-60
1550,468,119,88,1830|-60,1844|13
1551,119,470,33,1844|13,1866|-60
1552,470,118,81,1866|-60,1808|13
1553,272,475,49,1920|16,1945|-67
1554,273,476,60,1956|16,1990|-67
1555,476,272,44,1990|-67,1920|16
1556,475,273,90,1945|-67,1956|16
1557,125,478,93,2037|11,2064|-65
1558,478,129,79,2064|-65,2073|11
1559,129,484,79,2073|11,2100|-65
1560,484,125,31,2100|-65,2037|11
1561,274,489,82,2146|8,2179|-71
1562,275,490,29,2182|8,2220|-71
1563,490,274,94,2220|-71,2146|8
1564,489,275,76,2179|-71,2182|8
1565,137,496,3,2265|9,2297|-68
1566,496,139,6,2297|-68,2301|9
1567,497,139,62,2333|-68,2301|9
1568,137,497,62,2265|9,2333|-68
1569,503,277,65,2412|-74,2379|8
1570,277,392,36,2379|8,2451|-73
1571,392,276,26,2451|-73,2415|8
1572,276,503,39,2415|8,2412|-74
1573,150,393,46,2499|10,2529|-70
1574,393,151,5,2529|-70,2535|10
1575,151,397,56,2535|10,2565|-70
1576,397,150,24,2565|-70,2499|10
1577,279,399,75,2615|5,2644|-76
1578,278,400,38,2651|5,2685|-77
1579,400,279,24,2685|-77,2615|5
1580,399,278,50,2644|-76,2651|5
1581,162,410,64,2727|8,2762|-73
1582,410,163,46,2762|-73,2763|8
1583,163,414,76,2763|8,2798|-73
1584,414,162,19,2798|-73,2727|8
1585,281,419,63,2834|6,2877|-80
1586,419,280,99,2877|-80,2870|6
1587,280,420,79,2870|6,2918|-81
1588,420,281,94,2918|-81,2834|6
1589,173,425,32,2956|6,2996|-78
1590,425,175,9,2996|-78,2992|6
1591,175,427,54,2992|6,3032|-78
